@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'well , what can i say , he has a great kitchen , and the best cooking stuff , he does not even cook','',neutral
'he\'s a great guy and i think the world of him','',positive
'i need to figure what i\'m going to throw out so i can move that desk from the middle of the dining room to one of the 2 rooms upstairs i occupy','',neutral
'our emotions are a gift from god','',neutral
'by listening to our emotions and asking ourselves why we are feeling a particular emotion we can discover an unmet need or a need that has been satisfied','',neutral
'for instance , if i feel sad because i have not seen my family in a long time my need for connection has not been met','',negative
'on the otherhand , if i feel happy because i have spent time with my family then my need for connection has been met','',positive
'how many times have we felt angry and as a result insulted , judged , criticized , blamed or physically hurt someone','',negative
'we live in a society that has encourages us to stuff our emotions and a society that is by the most part feelings illiterate','',negative
'so , what can we do','',neutral
'we can become conscious of what is going on inside us','',neutral
'marshall rosenberg , author of nonviolent communication , has a four-step process for communication that incorporates identifying our feelings and needs into the model','',neutral
'rosenberg also calls this four step process \" giraffe language .','',neutral
'the heart is about 3 feet long and 3 inches thick all around','',neutral
'by stating our feelings and needs to others we avoid blaming and criticizing them','',negative
'we can then go on to making a request instead of a demand to help ourselves satisfy our now recognized need','',neutral
'when others are angry or upset with us we can also use this technique on them','',negative
'if we are not correct they will correct us and we will be closer to identifying the need they have and finding a way to resolve the situation','',neutral
'we can make a list of these feelings and be on the look out for them','',neutral
'for instance , if we feel furious it may be better to take a one hour timeout and calm down','',negative
'then when we are calm , focus on sharing our feelings and needs with others','',neutral
'many times in the past we have reacted like a lion when we feel angry or frustrated with others or ourselves','',negative
'for more information on nonviolent communication click here','',neutral
'- had one hell of a good vanila milkshake at hard rock cafe , lets just say it was a satisfying moment','',positive
'- rome was fun with my best friend hanz , we managed to run out of money by the end and had mcds for dinner at florenc','',positive
'- yoga at ibiza was awesome , did not want to leave','',positive
'it was sun , beach , tan , great veg','',positive
'meals , beautiful sunset , and i manage to pull off the yoga glow by the end of it','',positive
'- felt sick eating crappy canteen food , but now back into the bad diet of coffee , shift work , and eating shwaba on edgware rd','',negative
'- sis was coming for a visit in nov , mom and dad decided to come along , so now abit stress booking hotels and restaurants , will be depressed when they all leav','',negative
'- help out with a conference at bouremouth , with the conservative party , had the privelage of taking of the mr. cameron and his whole entourage','',neutral
'- going on training next week can not wait to get pissed with all the graduate','',negative
