@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'\"_\'\' need_VBP get_VB moving_VBG on_IN national_JJ \"_\'\'','',neutral
tho_RB,'',negative
'in_IN says_VBZ is_VBZ for_IN','',positive
'fun_JJ :_: federal_JJ was_VBD supposed_VBN start_VB','',negative
'canadian_JJ supported_VBD by_IN ,_, stalled_VBN b4_IN','',neutral
'','',neutral
on_IN,'',positive
'who_WP was_VBD out_RP putting_VBG up_RP again_RB more_JJR coming_VBG in_IN','',positive
'meet_VB and_CC wisely_RB on_IN','',positive
'says_VBZ \"_\'\' \"_\'\' see_VBP','',positive
'think_VBP got_VBD from_IN','',positive
'said_VBD was_VBD at_IN .._: guess_VBP do_VBP not_RB lie_VB','',positive
'says_VBZ ,_, maybe_RB only_JJ','',positive
'what_WP of_IN for_IN global_JJ does_VBZ want_VBP be_VB','',neutral
'if_IN is_VBZ settled_JJ in_IN than_IN why_WRB get_VBP upset_JJ with_IN of_IN','',negative
'is_VBZ conservative_JJ and_CC','',neutral
'how_WRB many_JJ takes_VBZ screw_VB in_IN .._:','',negative
'inside_IN ,_, and_CC fellow_JJ','',positive
'speaking_VBG at_IN in_IN','',positive
',_, keep_VB hidden_JJ','',negative
'sadly_RB not_RB in_IN','',positive
'in_IN ,_, does_VBZ not_RB get_VB more_RBR beautiful_JJ','',positive
'starts_VBZ in_IN -_: order_VB :_:','',positive
'maybe_RB may_MD be_VB witnessing_VBG last_JJ of_IN great_JJ from_IN :_:','',positive
'ridicule_VB with_IN extreme_JJ','',negative
'when_WRB see_VBP o-o_UH ps_UH','',positive
'legendary_JJ canadian_JJ on_IN 😃_EMO',😃,positive
'must_MD be_VB said_VBN ..._: and_CC demonstrates_VBZ best_JJS ..._:','',positive
'spotted_VBD in_IN by_IN go_VB','',positive
'is_VBZ in_IN go_VB ,_, go_VB','',negative
'impossible_JJ with_IN','',positive
'was_VBD at_IN and_CC got_VBD rained_VBN out_RP still_RB and_CC smiles_VB everywhere_RB','',positive
'thinking_VBG :_: \"_\'\' hmm_UH ,_, ,_, ,_, ..._: \"_\'\' talking_VBG :_: \"_\'\' look_UH there\'s_EX terrorist_JJ','',negative
'up_RP for_IN early_JJ by_IN in_IN -_: &_CC here_RB too_RB','',neutral
'by_IN on_IN that_IN say_VB is_VBZ right_RB +_: will_MD vote_VB','',positive
'well_UH ,_, was_VBD fast_RB rt_RT :_: only_RB','',positive
'at_IN ,_, has_VBZ in_IN w/_IN ,_, in_IN w/_IN &_CC at_IN','',positive
'for_IN draped_VBD in_IN ,_, then_RB betrayed_VBD and_CC who_WP fought_VBD for_IN','',negative
',_, |_: by_IN','',positive
'join_VB of_IN right_RB now_RB','',positive
'great_JJ meet_VB liberal_JJ in_IN and_CC put_VB up_RP','',positive
'get_VB need_VBP for_IN including_VBG on_IN how_WRB vote_VB at_IN','',positive
'should_MD take_VB own_JJ','',positive
'on_IN :_:','',negative
'from_IN ;_: get_VB out_RP and_CC vote_VB','',neutral
'out_RP and_CC meeting_VBG in_IN','',positive
'there_EX are_VBP second-class_JJ','',positive
'as_IN third_JJ in_IN apparently_RB do_VBP not_RB know_VB yet_RB','',neutral
'is_VBZ :_: join_VB ,_, at_IN |_:','',positive
'watch_VB for_IN in_IN ,_, including_VBG of_IN &_CC','',neutral
'coping_VBG with_IN :_: takes_VBZ of_IN','',negative
'announces_VBZ that_IN will_MD invest_VB additional_JJ in_IN','',positive
'can_MD not_RB define_VB','',neutral
'hi_UH positive_JJ for_IN check_VB out_RP','',positive
'lets_VBP join_VB','',positive
'setting_VBG up_RP for_IN @justintrudeau\'s_VBZ economic_JJ','',positive
'speaking_VBG about_IN w/_IN','',positive
'mandryk_UH :_: of_IN','',negative
'for_IN great_JJ about_IN under_IN liberal_JJ','',positive
'looks_VBZ like_IN about_IN start_VB at_IN for_IN','',neutral
'am_VBP registered_VBN at_IN least_JJS','',neutral
'taking_VBG from_IN oppressive_JJ enjoy_VB cold_JJ at_IN in_IN','',positive
'says_VBZ has_VBZ of_IN yeah_UH ,_, so_RB what_WP','',negative
'kick_VB for_IN good_JJ','',positive
'unavailable_JJ as_IN well_RB','',neutral
'','',negative
and_CC,'',positive
',_, and_CC other_JJ combine_VBP dangerous_JJ has_VBZ taken_VBN','',negative
'r_VBP w/_IN favouring_VBG :_: west_JJ','',positive
'asks_VBZ \"_\'\' how_WRB ask_VB about_IN if_IN is_VBZ not_RB available_JJ \"_\'\'','',negative
'respects_VBZ who_WP are_VBP ..._: what_WP stand_VBP for_IN','',neutral
'so_RB clicked_VBN on_IN \'_\'\' join_VB \'_\'\' and_CC got_VBD :_:','',positive
'of_IN but_CC claims_VBZ have_VB known_VBN abt_IN','',negative
'get_VB informed_VBN ..._: get_VB involved_VBN ..._: ..._: ..._:','',positive
'of_IN when_WRB asked_VBD if_IN respects_VBZ ,_, ,_, ,_, and_CC','',negative
'why_WRB not_RB cuz_IN perfect_JJ cuz_IN best_JJS cuz_IN got_VBD','',positive
'hope_VBP will_MD sign/share_VB','',neutral
'says_VBZ ,_, \"_\'\' led_VBD into_IN ,_, now_RB trust_VB lead_VB out_RP \"_\'\'','',neutral
'fake_JJ for_IN','',negative
'makes_VBZ asking_VBG easy_JJ','',negative
'at_IN would_MD rate_VB','',positive
'big-spending_JJ ramp_VB up_RP','',positive
'support_VBP and_CC','',positive
'shifts_VBZ cancelled_VBN for_IN ,_, so_RB reading_VBG in_IN 😃_EMO',😃,negative
'if_IN do_VBP not_RB vote_VB \'_\'\' choose_VBP','',negative
'saw_VBD sets_VBZ on_IN who_WP was_VBD deeply_RB oppose_VB said_VBD otherwise_RB why_WRB','',neutral
'on_IN ,_, listed_VBD as_IN wanted_VBD for_IN','',negative
'federal_JJ critical_JJ of_IN /_: :_:','',negative
'bring_VB and_CC unload_VB at_IN of_IN chanting_VBG arrives_VBZ','',positive
'spotted_VBD recently_RB in_IN','',positive
'talking_VBG how_WRB will_MD scrap_VB ,_, ,_, proper_JJ ,_,','',positive
':_: how_WRB during_IN |_:','',neutral
'cheering_VBG amazing_JJ as_IN talks_VBZ about_IN for_IN','',positive
'take_VBP brand_JJ new_JJ and_CC join_VB','',positive
'blue_JJ made_VBD of_IN','',negative
'should_MD put_VBP in_IN -_:','',negative
',_, liberal_JJ -_: at_IN','',neutral
'look_VBP at_IN of_IN red_JJ awaiting_VBG','',neutral
',_, trending_VBG for_IN worst_JJS possible_JJ','',negative
'warming_VBG up_RP at_IN for_IN','',positive
'canadian_JJ are_VBP eligible_JJ vote_VB in_IN upcoming_JJ federal_JJ will_MD','',positive
'in_IN of_IN in_IN of_IN','',negative
'so_IN says_VBZ ,_, \"_\'\' told_VBD would_MD grow_VB better_JJR with_IN as_IN \"_\'\'','',negative
'explains_VBZ toward_IN','',negative
'awesome_JJ seeing_VBG so_RB many_JJ in_IN supporting_VBG why_WRB will_MD not_RB','',positive
':_: …_UH','',positive
'beautiful_JJ share_VB','',positive
'in_IN going_VBG up_RP in_IN','',positive
'great_JJ official_JJ for_IN','',positive
'&_CC :_: here\'s_RB from_IN here_RB as_IN well_RB','',neutral
'\"_\'\' \"_\'\'','',neutral
'be_VB in_IN /_UH in_IN join_VB','',positive
'was_VBD supposed_VBN last_JJ until_IN but_CC fell_VBP off_RP prematurely_RB','',negative
'political_JJ and_CC how_WRB do_VBP fit_VBP in_IN','',neutral
'scooped_VBD from_IN under_IN \"_\'\' of_IN \'_\'\' \"_\'\'','',neutral
'\"_\'\' making_VBG for_IN long_JJ \"_\'\' too_RB bad_JJ are_VBP in_IN','',negative
'\"_\'\' spent_VBD for_IN bring_VBG back_RB ~_: \"_\'\'','',positive
'who_WP says_VBZ is_VBZ not_RB creating_VBG','',neutral
'if_IN cannot_MD be_VB discussed_VBN in_IN ,_, when_WRB can_MD be_VB talked_VBN about_IN','',positive
'','',negative
'but_CC really_RB ,_, though_RB','',positive
'coined_VBD that_IN often_RB applies_VBZ in_IN','',negative
'last_JJ took_VBD of_IN had_VBD tough_JJ on_IN','',negative
'>_: via_IN','',positive
'taking_VBG \"_\'\' for_IN \"_\'\' literally_RB','',positive
'op-ed_JJ set_VB straight_RB on_IN :_:','',neutral
'for_IN &_CC wealthy_JJ beat_VB economic_JJ with_IN oust_VB','',positive
'did_VBD with_IN at_IN','',negative
'great_JJ celebrating_VBG with_IN and_CC 😃_EMO',😃,positive
'met_VBD in_IN bendayan\'s_VBZ great_JJ','',positive
'unsafe_JJ 4_IN complained_VBD done_VBN have_VBP park_VB on_IN','',negative
'great_JJ of_IN with_IN in_IN','',positive
'make_VB global_JJ popular_JJ and_CC vote_VB for_IN who_WP has_VBZ help_VB achieve_VBP','',positive
support_VBP,'',positive
'whatever_UH political_JJ ,_, be_VB sure_JJ registered_VBN vote_VB on_IN takes_VBZ 2min_VBG via_IN','',positive
'as_IN prepares_VBZ for_IN on_IN','',positive
'sell_VBP who_WP use_VBP red_JJ should_MD be_VB','',neutral
'\"_\'\' of_IN \"_\'\' good_JJ little_JJ','',positive
'passed_VBD out_RP from_IN of_IN','',neutral
'is_VBZ ranked_VBN 6th_JJ of_IN','',positive
'&_CC in_IN','',positive
'setting_VBG for_IN with_IN on_IN &_CC','',neutral
'more_RBR canadian_JJ ought_VBD vote_VB wisely_RB :_: statcan_UH','',positive
'hah_UH @pmoharper\'s_VBZ trickle_VBN down_RP becomes_VBZ even_RB more_RBR distasteful_JJ','',negative
'conservative_JJ :_: past_JJ for_IN','',negative
':_: how_WRB during_IN |_:','',neutral
'has_VBZ passed_VBN keep_VB who_WP oppose_VBP from_IN voting_VBG :_:','',negative
'have_VBP hosting_VBG ,_, at_IN with_IN','',positive
'knocking_VBG w/_IN for_IN in_IN','',positive
'and_CC we\'re_VBD underway_RB at_IN citywide_JJ national_JJ','',neutral
'liberal_JJ will_MD scrap_VB and_CC :_:','',negative
in_IN,'',neutral
'ca_MD not_RB wait_VB for_IN \'_\'\'','',neutral
'liberal_JJ ,_, ,_, ,_, );_: :_:','',neutral
'\"_\'\' \"_\'\'','',neutral
'has_VBZ started_VBN plays_VBZ large_JJ look_VBP at_IN','',positive
'planning_VBG &_CC in_IN :_:','',positive
'and_CC finally_RB','',positive
'.._: called_VBD want_VBP back_RB','',neutral
'given_VBN @pmharper\'s_VBZ of_IN ,_, think_VBP was_VBD drawn_VBN with_IN in_IN g\'bye_UH','',positive
'great_JJ have_VB of_IN addressing_VBG in_IN for_IN #educating_VBG on_IN is_VBZ critical_JJ','',positive
'claims_VBZ of_IN unsettled_JJ cannot_MD be_VB solved_VBN by_IN','',negative
'is_VBZ under_IN on_IN during_IN of_IN negative_JJ abound_VBN','',negative
'don\'t!_VBP','',negative
'\'_\'\' s_VBZ for_IN ,_, now_RB','',positive
'is_VBZ trending_VBG yet_RB just_RB asking_VBG','',negative
'typical_JJ :_: rt_RT :_: look_VB at_IN is_VBZ sending_VBG out_RP //_:','',positive
'huge_JJ at_IN great_JJ see_VB','',positive
'shares_VBZ at_IN','',neutral
',_, ,_, supports_VBZ via_IN','',neutral
'“_\'\' :_: why_WRB do_VBP','',positive
'join_VBG &_CC for_IN biggest_JJS in_IN bc_RB &_CC rsvp_VB :_:','',positive
'what_WP of_IN would_MD allow_VB be_VB used_VBN like_IN of_IN is_VBZ incredible_JJ','',negative
'learn_VB more_JJR on_IN','',neutral
'let\'s_VBZ put_VB on_IN and_CC in_IN &_CC','',neutral
'progressive_JJ stand_VBP up_RP for_IN democratic_JJ in_IN ,_, respect_VB for_IN \"_\'\' \"_\'\'','',positive
':_: smells_VBZ like_IN cooking_VBG actual_JJ just_RB in_IN for_IN','',positive
'timely_JJ in_IN :_: …_UH …_UH …_UH …_UH …_UH …_UH','',neutral
'strong_JJ from_IN on_IN','',positive
'joining_VBG &_CC energetic_JJ in_IN','',positive
'endorses_VBZ need_VBP better_JJR &_CC more_RBR reliable_JJ','',positive
'great_JJ for_IN','',positive
'cites_VBZ as_IN as_IN comes_VBZ','',neutral
'register_VB vote_VB with_IN and_CC \'_\'\'','',positive
'addressing_VBG as_IN go_VBP out_RP','',positive
'by_IN ,_,','',negative
remember_VBP,'',neutral
'on_IN when_WRB support_VB ,_, praises_VBZ','',positive
'and_CC want_VBP start_VB','',neutral
'how_WRB of_IN will_MD affect_VB :_:','',positive
'calling_VBG on_IN political_JJ in_IN federal_JJ prioritize_VB','',negative
':_: re-election_VB seems_VBZ clear_JJ','',negative
'packed_JJ right_RB at_IN off_RP','',positive
'fun_JJ watching_VBG turn_VBP more_RBR and_CC more_RBR orange_JJ','',positive
'man_UH ,_, wish_VBP was_VBD actually_RB yelling_VBG at_IN like_IN suggest_VBP','',positive
'how_WRB creepy_JJ is_VBZ behind_IN looks_VBZ like_IN plotting_VBG','',positive
'campaigning_VBG by_IN on_IN ,_, ..._:','',negative
volunteering_VBG,'',positive
'finally_RB ready_RB at_IN','',positive
'progressive_JJ on_IN of_IN','',positive
'now_RB up_RP talking_VBG about_IN national_JJ','',positive
'looks_VBZ like_IN will_MD be_VB pretty_RB far_RB from_IN where_WRB enter_VBP','',positive
'introduces_VBZ in_IN','',neutral
':_: in_IN still_RB surging_VBG','',negative
'on_IN :_: balance_VB small_JJ doesnt_MD justify_VB for_IN of_IN','',negative
and_CC,'',negative
'just_RB saw_VBD ..._:','',positive
'for_IN &_CC of_IN need_VBP','',neutral
'marching_VBG with_IN at_IN','',positive
'on_IN small_JJ ..._: in_IN','',neutral
'matching_JJ ,_, talking_VBG w/_IN and_CC from_IN','',neutral
'as_IN many_JJ want_VBP as_IN want_VBP of_IN','',positive
'will_MD vote_VB in_IN because_IN deserve_VBP better_JJR','',positive
'think_VBP b4_IN voting_VBG “_\'\' :_: in_IN for_IN earning_VBG','',positive
':_: makes_VBZ for_IN','',negative
for_IN,'',positive
',_, signed_VBD and_CC approved_VBN by_IN','',positive
'funny_JJ how_WRB of_IN seem_VBP be_VB seeing_VBG of_IN other_JJ enjoy_VB ,_,','',positive
'exciting_JJ with_IN over_IN let\'s_VBP get_VB elected_VBN','',positive
'there\'s_RB ..._:','',neutral
'hits_VBZ on_IN','',negative
':_: \"_\'\' freeze_VB of_IN .._: shut_VB down_RP .._: talk_VB \"_\'\'','',positive
'got_VBD let_VB orange_JJ','',positive
'reading_VBG behind_IN','',positive
major_JJ,'',neutral
'','',neutral
'come_VB again_RB ..._:','',negative
'if_IN born_VBN ,_, might_MD have_VB prioritized_VBN','',negative
'proud_JJ stand_VB with_IN for_IN affordable_JJ','',positive
'sent_VBD lol_UH','',positive
'from_IN in_IN :_: enlightens_VBZ about_IN','',positive
'just_RB love_VB','',positive
'meeting_VBG up_RP conquer_VB new_JJ \'_\'\' &_CC joined_VBD too_RB','',positive
first_JJ,'',positive
',_, ,_, ,_, ,_, ,_, proudly_RB','',positive
'more_JJR like_IN fishy_JJ is_VBZ happening_VBG ..._:','',negative
'thnx_UH for_IN rt_RT that\'s_WDT fighting_VBG for_IN will_MD bring_VB in_IN','',positive
'more_RBR then_IN off_RP for_IN belated_JJ with_IN up_RP how_WRB feel_VBP about_IN','',negative
'awesome_JJ -_: arrived_VBD while_IN was_VBD at_IN','',positive
'lovely_JJ collecting_VBG for_IN wonderful_JJ','',positive
'let\'s_VBZ keep_VB going_VBG through_IN and_CC beyond_IN','',positive
'if_IN is_VBZ settled_JJ in_IN then_IN why_WRB get_VBP upset_JJ with_IN of_IN','',negative
'lol_UH \'_\'\' must\'ve_VBP changed_VBN when_WRB came_VBD out_RP','',neutral
'from_IN worst_JJS shows_VBZ now_RB leading_VBG in_IN in_IN on_IN','',negative
'if_IN is_VBZ settled_JJ in_IN then_IN why_WRB get_VBP upset_JJ with_IN of_IN','',negative
'never_RB disappoints_VBZ thx_UH','',positive
'on_IN great_JJ see_VB many_JJ on_IN in_IN wants_VBZ','',positive
'black_JJ :_: righting_VBG can_MD start_VB at_IN :_:','',negative
'\"_\'\' will_MD make_VB historic_JJ in_IN for_IN \"_\'\' -_:','',positive
':_: progressive_JJ on_IN of_IN','',neutral
'come_VB out_RP @_IN w/_IN special_JJ &_CC many_JJ more_RBR','',neutral
'cancels_VBZ at_IN \"_\'\' legendary_JJ \"_\'\' |_:','',positive
'happy_JJ announce_VB @davidtilson\'s_VBZ in_IN is_VBZ officially_RB open_JJ come_VB','',positive
'kicks_VBZ into_IN high_JJ &_CC who_WP made_VBD happy_JJ','',positive
'what_WP just_RB turned_VBD up_RP on_IN think_VBP trying_VBG change_VB ..._:','',negative
'spent_VBD painting_VBG blue_JJ for_IN huge_JJ here_RB','',positive
'gr8_JJ with_IN join_VB aft_JJ in_IN as_IN open_JJ','',positive
'hey_UH -_: is_VBZ tuned_VBN in_IN and_CC ready_JJ go_VB','',positive
'federal_JJ ,_, explained_VBD :_:','',neutral
'great_JJ knocking_VBG in_IN -_: of_IN many_JJ secured_VBD was_VBD','',positive
'can_MD now_RB by_IN in_IN ,_, showing_VBG rich_JJ across_IN','',positive
'on_IN of_IN totally_RB by_IN electoral_JJ ..._:','',positive
'pretty_RB much_RB sums_VB up_RP','',positive
'celebrating_VBG w/_IN next_JJ &_CC','',positive
'and_CC :_: can_MD see_VBP','',neutral
'trolling_VBG looking_VBG for_IN for_IN','',negative
'throuhg_VBG ,_, has_VBZ shown_VBN for_IN canadian_JJ who_WP opposes_VBZ conservative_JJ','',negative
'how_WRB roll_VB in_IN','',neutral
'excludes_VBZ on_IN again_RB why_WRB','',positive
'anticipates_VBZ quiet_JJ during_IN','',negative
'..._: meet_VB ..._:','',positive
'had_VBD posting_VBG censored_VBN on_IN over_IN read_VB','',positive
'from_IN been_VBN having_VBG with_IN ,_, is_VBZ key_JJ','',positive
',_, for_IN when_WRB were_VBD fun_JJ :_:','',positive
'is_VBZ sitting_VBG back_RB and_CC letting_VBG do_VBP dirty_JJ','',negative
'let\'s_VBP make_VB','',positive
'waiting_VBG for_IN come_VB','',positive
'liberal_JJ :_: great_JJ bio_JJ','',neutral
'tight_JJ proves_VBZ ,_, yet_CC again_RB ,_, of_IN inspire_VBP','',negative
voted_VBD,'',positive
'tnx_UH who_WP attended_VBD meet/greet_VBP with_IN','',neutral
'\"_\'\' more_RBR \"_\'\' before_IN leave_VBP educate_VB inform_VB make_VB sure_JJ know_VBP','',negative
'wrote_VBD about_IN \'_\'\' on_IN via_IN :_:','',neutral
'ditto_UH ,_, ,_, ,_, ..._: but_CC verify_VB ..._: ..._: are_VBP high_JJ','',neutral
'great_JJ in_IN','',positive
'voted_VBD special_JJ @_IN ,_, before_IN in_IN ,_,','',neutral
'new_JJ targetting_VBG \"_\'\' \"_\'\'','',positive
'if_IN is_VBZ settled_JJ in_IN than_IN why_WRB get_VBP upset_JJ with_IN of_IN','',negative
':_: progressive_JJ on_IN of_IN','',positive
'sent_VBD before_IN heading_VBG on_IN extended_JJ abroad_RB so_RB grateful_JJ','',positive
'will_MD vote_VB in_IN because_IN want_VBP out_RP','',positive
'promised_VBD for_IN meaningless_JJ without_IN ,_, as_IN with_IN unspent_JJ','',negative
'exactly_UH until_IN','',positive
'is_VBZ trending_VBG in_IN good_JJ keep_VB coming_VBG sign_VB :_:','',positive
'wonderful_JJ of_IN singing_VBG at_IN','',positive
from_IN,'',positive
'let_VB help_VBP out_RP here_RB :_:','',positive
'new_JJ is_VBZ of_IN endearing_JJ ,_, suppose_VBP','',negative
'first_JJ in_IN','',positive
'from_IN past_JJ','',positive
'pumped_VBN by_IN &_CC support_VBP rock_VBP ,_,','',positive
'has_VBZ stripped_VBN 😝_EMO at_IN of_IN voting_VBG there_EX are_VBP second-class_JJ',😝,negative
'next_JJ of_IN','',positive
'need_VBP warm_JJ ,_, :_: cause_IN','',positive
'is_VBZ broken_JJ &_CC discuss_VB','',negative
'go_VB big_JJ or_CC go_VBP','',neutral
'responds_VBZ small_JJ','',positive
'sometimes_RB is_VBZ standing_VBG right_RB in_IN of_IN ,_,','',negative
'make_VB up_RP for_IN double_JJ last_JJ ,_, is_VBZ','',positive
'sponsor_VB if_IN possible_JJ','',positive
'if_IN is_VBZ settled_JJ in_IN then_IN why_WRB get_VBP upset_JJ with_IN of_IN','',negative
'coming_VBG for_IN campaigning_VBG w/_IN','',positive
'under_IN is_VBZ ..._:','',positive
'full_JJ at_IN in_IN','',positive
'burning_VBG at_IN with_IN ..._: &_CC','',positive
'up_RP past_JJ on_IN','',positive
'seems_VBZ new_JJ were_VBD little_JJ too_RB close_JJ for_IN','',neutral
'best_JJS of_IN @pmharper\'s_VBZ &_CC seen_VBN date_VB out_RP','',negative
'major_JJ :_: vetting_VBG instead_RB of_IN','',positive
'can_MD vote_VB in_IN w/_IN free_JJ +_UH of_IN not_RB hard_JJ','',positive
of_IN,'',positive
'great_JJ 4_IN next_JJ &_CC have_VB in_IN','',positive
'and_CC grows_VBZ','',positive
'with_IN ,_, at_IN','',neutral
'liberal_JJ joins_VBZ for_IN in_IN','',neutral
'&_CC say_VB of_IN is_VBZ growing_VBG says_VBZ not_RB','',positive
'are_VBP going_VBG have_VB for_IN in_IN','',positive
'good_UH morning_UH is_VBZ not_RB beautiful_JJ half_JJ done_VBN with_IN','',positive
'announcing_VBG latest_JJ :_: talk_VB with_IN for_IN -_:','',positive
'outrageous_JJ of_IN :_: ‘_\'\' ***_: ’_\'\' in_IN','',negative
'new_JJ shows_VBZ now_RB in_IN in_IN and_CC strong_JJ in_IN and_CC','',positive
scrap_VB,'',positive
'for_IN is_VBZ unlocking_VBG absent_JJ :_: eleccan_UH','',positive
'twice_RB chose_VBD contradict_VB or_CC in_IN explicit_JJ interesting_JJ','',positive
'in_IN not_RB attending_VBG |_:','',negative
'planning_VBG &_CC in_IN :_:','',positive
for_IN,'',positive
'how_WRB did_VBD take_VBP even_RB','',neutral
'new_JJ of_IN ,_, between_IN','',neutral
'most_JJS excellent_JJ liberal_JJ on_IN','',positive
'remember_VB 1st_JJ for_IN','',negative
also_RB,'',neutral
'proving_VBG positive_JJ oust_VB goes_VBZ','',positive
'found_VBD well-fed_JJ on_IN &_CC kept_VBD in_IN dark_JJ heard_VBD speak_VB in_IN','',negative
'such_JJ great_JJ so_RB much_RB &_CC in_IN with_IN so_UH many_UH','',positive
'on_IN may_MD find_VB out_RP if_IN knows_VBZ how_WRB do_VB more_RBR than_IN just_RB throw_VB in_IN','',positive
is_VBZ,'',positive
'got_VBD rid_JJ of_IN in_IN and_CC has_VBZ been_VBN remarkable_JJ ..._:','',positive
'thank_VB ,_, ,_, for_IN saying_VBG like_IN is_VBZ','',positive
'\'_\'\' \'_\'\' &_CC :_: why_WRB there_EX is_VBZ not_RB on_IN','',negative
'coming_VBG soon_RB near_IN','',positive
:_:,'',positive
'wow_UH -_: has_VBZ beating_VBG','',positive
get_VB,'',negative
'hates_VBZ absolutely_RB hates_VBZ traveling_VBG except_IN','',negative
'is_VBZ up_RP come_VB for_IN ,_, ,_, l&lt_VB 👨_: hear_VB from_IN -_:','',positive
':_: three-way_JJ for_IN major_JJ continues_VBZ','',positive
'what_WP of_IN for_IN global_JJ does_VBZ want_VBP be_VB','',neutral
'is_VBZ in_IN riding_VBG juxtaposed_VBD captures_VBZ -_: know_VBP best_JJS','',positive
'in_IN will_MD elect_VB new_JJ after_IN long_JJ of_IN “_\'\' ”_\'\' -_:','',positive
find_VB,'',positive
'come_VB by_IN and_CC kick_VB off_RP','',positive
'has_VBZ on_IN :_: not_RB good_JJ','',neutral
'out_RP and_CC meeting_VBG in_IN','',neutral
':_: make_VB','',negative
'delivering_VBG 2_RB excited_JJ ,_, other_JJ bhind_IN','',positive
'much_RB do_VBP do_VB about_IN :_:','',negative
