@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'\" a better canada is always possible ! \" #lpc #yyc #elxn42 #cdnpoli #abpoli #realchange #strongplan','',positive
'media release : progressive canadian party on bank of canada infrastructure funding . #elxn42','',neutral
'scrappier harper emerges as economy becomes campaign focus #elxn2015','',neutral
'hey - team en route to the #rally4change ! #misspoli #elxn42','',positive
'something you wo not hear ever say ... #elxn42 #polqc','',positive
'remember the shafia women ... murdered by dad for wanting to be canadian ... #elxn42 #polqc','',negative
'. thanks 4 sharing important #lpc social housing announcement sep9 #toronto #burlon #oakville #elxn42','',positive
'joined tonight in #mississauga w/ #teamtrudeau cdts to speak w/ muslim community leaders about #elxn42','',positive
'women’s issues debate called off after mulcair pulls out #cndpoli #elxn42','',negative
'york region candidates all together this morning to hear @justintrudeau\'s announcement in richmond hill ! #elxn42','',neutral
'love seeing all the produce while door knocking in my #cpc #kd4mp bid #cpc #elxn42 #kd4mp #canpoli #cdnpoli #yegfood','',positive
'agree ? ? ? ? ? ? ? ? ? #elxn42 #cloverdale #langleybc','',positive
'it\'s ending his barn burner at the #spafy #elxn42 office launch , praising and #lpc','',neutral
'meet brian krzyzaniak , who has a remarkably open mind this election . #spnews #news #elxn42','',positive
'today\'s editorial cartoon by #cdnpoli #elxn42 #elxn2015','',positive
'friends of canadian broadcasting doubling down on 2015 campaign : #cdnpoli #elxn42 #cbc','',positive
'chris alexander suspends campaign to deal with refugee crisis #cdnpoli #elxn42','',positive
'what\'ve you got to hide , joe ? or do you just prefer to talk to rooms full of old white dudes ! ? #elxn42 #cdnpoii','',negative
'great to see with & speaking to the #winnipeg #south #community #cdnpoli #elxn42','',positive
'chris woodcock back on the stand in \" this day in duffy \" . more nose stretchers ? #cdnpoli #polcan #elxn42','',positive
'if the #duffy affair was no big deal , why all the effort to hide it ? #cdnpoli #elxn42 #cpc','',negative
'if abortion is a settled issue in #canada then why people get upset with images of abortion #teambennett #lpc #elxn42','',negative
'public sign near science world vancouver #cdnpoli #elxn42 #duffy #duffytrial','',positive
'register to #vote @ #canada #indigenous #elxn2015 #elxn42 #firstnation #cndpoli #inuit #metis #fbpoli','',neutral
'my review of mel hurtig\'s the arrogant autocrat is on #elxn42 #cdnpoli','',negative
'#willowdale get ready lawn signs are coming your way ! #elxn42 #cdnpoli #teamtrudeau','',neutral
'borrow to buy a house ? car ? send your kids to college ? @justintrudeau\'s infrastructure ideas are good . #elxn42','',positive
'honoured to put up a sign at the farm of gord miller , a stalwart of public service in #haldimand - #norfolk . #elxn42','',neutral
'looks like #ndp numbers do not add up ! + billions more in spending . #canpoli #elxn42','',positive
'if abortion is a settled issue in #canada than why people get upset with images of abortion ? #elxn42 #teamtrudeau','',negative
'sept 19 - blood tribe 5 to 10 pm , #elxn2015 #indigenous #blackfoot','',positive
'right now at : a demonstration of how to analyze #elxn42 with nexalogy','',positive
'doug ford for pm ? rob thinks it could happen : #cdnpoli #elxn42','',neutral
'#cpc may want to rethink their promotion of a free mug for each donation ! #elxn42 #cdnpoli #peegate','',positive
'joe oliver discovered rotting in a prison of his own making #cdnpoli #elxn42','',negative
'not so great moments in canadian history with stephen harper #elxn2015','',negative
'has the time come for journalists and polticians to #stopbullying ? #canpoli #onpoli #elxn42','',negative
'candidates texting 😃 #realchange #elxn42 #cdnpoli',😃,positive
'harper tax cuts & credits #elxn42 #polqc ( feel free to take , repost & share these graphics yourself : )','',positive
'this type of #harperknew poster has been spontaneously showing up in #vancouver #elxn42','',positive
'the problem with our economy ? income inequality and corporate tax cuts . more social spending needed . #cndpoil #elxn42','',positive
'love the t-shirts these two are sporting this evening ! #ndpaction #scarborough #guildwood #betterchoice #elxn2015','',positive
'if i only had a fair and democratic election system 😦 #elxn42 #elxn2015','',negative
'looks like #yyc has gone red , and it\'s not for the flames this time ! lots of support for #elxn42 #lpc','',positive
'we are at war bothers & sisters and only i , steven , can lead you to freedom ! ignorance is strength ! #cdnpoli #elxn42','',negative
'the ndp rally for change in winnipeg drew about 1,000 people . #tm4pm #elxn42','',positive
'top ten conservative election social media fails so far : #cdnpoli #stopharper #elxn42 #canpoli','',neutral
'ndp promises $100m annual program to help youth employment #elxn42 #elxn2015','',positive
'gen . hillier chastises for their extreme anti-harper ad #elxn42 #cdnpoli','',negative
'this is scary . #cdnpoli #elxn42','',neutral
'you may not be of justin\'s canada #elxn42 #polqc','',negative
'key dates to watch for in #elxn42 , via : #cdnpoli','',neutral
'icymi : harper is pulling out all the stops & actually kissed a baby yesterday . these photos c/o his fb page . #elxn42','',positive
'crowds throng in guelph to support green party leader & guelph candidate gord miller . #elxn42 #cdnpoii','',positive
'#lpc #ndp #cpc on isis #elxn42 #polqc','',negative
'stephen harper , he\'s no longer ready . #cdnpoli #elxn42 #cpc #ndp #lpc','',neutral
'if abortion is a settled issue in #canada than why people get upset with images of abortion ? #cdnpoli #elxn2015 \' #cpc','',negative
'he can park it right beside this guys bus #cdnpoli #elxn42','',neutral
'. oh no ! closets come out in bc #cdnpoli #bcpoli #elxn42','',neutral
'did all the parties get new leaders today ? where is the #globedebate ? #cdnpoli #elxn42','',positive
'min of transportation says \" these are the investments that will help all of us \" of #lpc plan . #elxn42','',positive
'yes lets discuss healthcare funding vs prov service delivery during the campaign #cdnpoli #polqc #elxn42 #fed2015','',positive
'unidentified man in a bathrobe and sneakers waiting for at all mens club #elxn42','',negative
'progressive canadian party calls on government of canada to intervene in #fahmy case . #elxn42','',neutral
'join cija , & for \" the #jewish community , #elxn42 & you \" in #vancouver :','',neutral
'bigots like and the #ndp have no place in canadian politics #cdnpoli #elxn42 #ndpconfessions #ndp2015','',negative
'this young woman will not fail to vote in 2015 . she knows the importance . #cdnpoli #elxn42','',positive
'harper vows to help new canadians find work in their field : #cdnpoli #elxn42','',positive
'well said ! register to vote help others register & get to the polls #indigenous #firstnation #elxn2015','',positive
'discovered 2y ago , @parmgill\'s candidacy application is revealing today still . #cdnpoli #elxn42 #cpc #chickenparm','',neutral
'two dozen secret cabinet decisions hidden from parliament #cdnpoli #elxn42','',negative
'huh , wonder how many it takes to screw in a light bulb .. #cdnpoli #elxn42 #vote #cpcjesus','',neutral
'the conservative party of canada #charged #charged #charged #charged #charged #ableg #elxn2015','',negative
'must read this #elxn42 , \' the arrogant autocrat \' by mel hurtig . #cndpoli','',positive
'. if what you\'ve done so far for syria is the best you can do , your best wo not do . #cdnpoli #elxn42','',negative
'canvassed for today and now off to the #ndp rally downtown . #elxn42','',neutral
'just did #votecompass via . im intrigued why ndp \' somewhat agrees \' #indigenous ntns should have more ctrl #elxn42','',negative
'tides are changing in ottawa and #whiterock #ssurrey - vote for change make your vote count ! #elxn42','',positive
'ray novak makes media rare media appearance #cdnpoli #elxn42','',positive
'is this why has not made refugee crisis a priority for 2 1/2 yrs . underlings to blame ? #elxn42 #polqc','',negative
'our plan for world domination . #elxn42 #cdnpoli #voteyvr #yvr','',positive
'sound check for volunteer event at the lula lounge #cash4to #elxn42 #davenportndp','',neutral
're #climatechange \" we need to get moving on the national side . \" #elxn42 #yyccentre','',neutral
'this crowd tho ! #realchange #elxn42 #cdnpoli','',negative
'the labour movement in #novascotia says it is time for change ! #nspoli #canlab #cbpoli #cdnpoli #elxn42 #canpoli #1u','',positive
'fun fact : the federal election was supposed to start today . #elx42 #elxn2015','',negative
'canadian econ supported by consumer spending , business investment stalled b4 oil fell #elxn42','',neutral
'team zuniga #sfy #elxn42','',neutral
'#guelph #elxn42 candidate forum today on democracy .','',positive
'thanks to our team who was out putting up #teambarlow signs again tonight . more requests coming in ! #elxn2015','',positive
'meet stephen harper and his team . vote wisely on october 19 . #cdnpoli #elxn42 #pmharper','',positive
'he says \" leadership \" i see fuhrerprinzip #elxn42','',positive
'i think he got the memo from lpc #elxn42 #realchange','',positive
'stephen harper said he was at my son\'s birthday party this year .. i guess photos do not lie . #notinhalifax #elxn42','',positive
'#aylankurdi aunt says , #stop the war ! maybe only way to #savethechildren ? #canpoli #elxn42','',positive
'what kind of force for global peace does the ndp want canada to be ? #cdnpoli #polqc #elxn42','',neutral
'if abortion is a settled issue in #canada than why people get upset with images of abortion ? #elxn42 #realchange #lpc','',negative
'this is the liberal economic team . the conservative team ? stephen harper and a mirror #elxn42 #realchange','',neutral
'wonder how many it takes to screw in a light bulb .. #cdnpoli #elxn42 #vote #cpcjesus','',negative
'inside the meeting , his staff and fellow #gpc #housingfirst #lrt #economy #cdnpoli #elxn42','',positive
'speaking at #ndp rally in #vancouver #canpoli #vanpoli #elxn42 #elxn2015','',positive
'wiliam moughrabi , another candidate conservatives keep hidden ? #cdnpoli #elxn42 #cdnpoli','',negative
'sadly not everybody counts in the #generationtrudeau ! #elxn42 #cdnpoli #lpc #teamtrudeau #realchange #canadavotes','',positive
'rural #manitoba canvassing in #dauphin #swanriver #neepawa , does not get any more beautiful . #mbpoli #cdnpoli #elxn42','',positive
'lawn sign deliveries starts our day in #haldimand - #norfolkcounty ! order yours : #elxn42 #lpc','',positive
'maybe ? we may be witnessing the last stand of stephenharper . great read from : #elxn42','',positive
'ridicule with extreme prejudice . #elxn42 #cdnpoli #cdnecon','',negative
'when i see harper phot o-o ps . #northkorea #elxn42','',positive
'legendary canadian actor donald sutherland\'s thoughts on harper 😃 #canpoli #elxn42',😃,positive
'it must be said ... and he demonstrates it best ... #elxn42 #polqc','',positive
'spotted ! 2 #lpc signs in condo building window by #hamcentre go station ! ! #elxn42 #cdnpoli','',positive
'canada is #1 in carbon pollution globally ! go harper , go ! #cdnpoli #elxn42 #climatechange','',negative
'impossible with #elxn42','',positive
'was at the downtown and got rained out . still food and smiles everywhere . #elxn42','',positive
'harper thinking : \" hmm . duffy , refugees , peegate , recession ... \" harper talking : \" look ! there\'s a terrorist ! #elxn42','',negative
'up for an early morning announcement by in #yyc - & hehr here too ! #elxn42 #lpc','',neutral
'speech by on guelph campus ft . signs that say education is a right + students will vote #elxn42','',positive
'well , that was fast ! #elxn42 #cdnpoli #canpoli rt : only $21.50 canadian !','',positive
'at sep 2 , has #ndp in front w/ 32.1\% , #lpc in 2nd w/ 29 . \% & #cpc at 27.7\% #elxn42','',positive
'for 10 years harper draped himself in the canadian flag , then betrayed the men and women who fought for it . #elxn42','',negative
